timestamp,IMU_pitch,IMU_pitch_rate,motor_pos,motor_vel,motor_trq,motor_drv_mode
1754067881137986558,0,0,0,0,0,0
1754067881162781070,0,0,0,0,0,0
1754067881187801508,0,0,0,0,0,0
1754067881212879279,0,0,0,0,0,0
1754067881237836421,0,0,0,0,0,0
1754067881262882211,0,0,0,0,0,0
1754067881287828686,0,0,0,0,0,0
1754067881312768198,0,0,0,0,0,0
1754067881339583377,0,0,0,0,0,0
1754067881362825703,0,0,0,0,0,0
1754067881387834586,0,0,0,0,0,0
1754067881412856246,0,0,0,0,0,0
1754067881437877850,0,0,0,0,0,0
1754067881462982974,0,0,0,0,0,0
1754067881487852004,0,0,0,0,0,0
1754067881512790923,0,0,0,0,0,0
1754067881537809047,0,0,0,0,0,0
1754067881562817929,0,0,0,0,0,0
1754067881587871700,0,0,0,0,0,0
1754067881612825175,0,0,0,0,0,0
1754067881637861169,0,0,0,0,0,0
1754067881662852829,0,0,0,0,0,0
1754067881687830007,0,0,0,0,0,0
1754067881712914038,0,0,0,0,0,0
1754067881737835994,0,0,0,0,0,0
1754067881762864025,0,0,0,0,0,0
1754067881787903685,0,0,0,0,0,0
1754067881812838734,0,0,0,0,0,0
1754067881837999431,0,0,0,0,0,0
1754067881862836258,0,0,0,0,0,0
1754067881887866715,0,0,0,0,0,0
1754067881913595134,0,0,0,0,0,0
1754067881937986109,0,0,0,0,0,0
1754067881962873603,0,0,0,0,0,0
1754067881988109726,0,0,0,0,0,0
1754067882012946979,0,0,0,0,0,0
1754067882037914546,0,0,0,0,0,0
1754067882062977410,0,0,0,0,0,0
1754067882087855570,0,0,0,0,0,0
1754067882112965027,0,0,0,0,0,0
1754067882137897687,0,0,0,0,0,0
1754067882162859514,0,0,0,0,0,0
1754067882187889433,0,0,0,0,0,0
1754067882212854445,0,0,0,0,0,0
1754067882237839642,0,0,0,0,0,0
1754067882262797840,0,0,0,0,0,0
1754067882287860370,0,0,0,0,0,0
1754067882312799882,0,0,0,0,0,0
1754067882337847654,0,0,0,0,0,0
1754067882362850499,0,0,0,0,0,0
1754067882387799400,0,0,0,0,0,0
1754067882412907819,0,0,0,0,0,0
1754067882437859757,0,0,0,0,0,0
1754067882462869473,0,0,0,0,0,0
1754067882487853337,0,0,0,0,0,0
1754067882513004701,0,0,0,0,0,0
1754067882538000972,0,0,0,0,0,0
